parcel_id,lnd_street_frontage,lnd_depth,lnd_site_index,lnd_pricing_code,lnd_assess_val,lnd_line_num,lnd_bldg_num,lnd_occ_desc,lnd_occ_code,lnd_type
10-11-2600,,,,,610900.00,1,1,R+D BLDG,,
10-11-2700,,,,,501200.00,2,1,R+D BLDG,,
10-11-2700,,,,,1145500.00,1,1,R+D BLDG,,
10-11-3100,,,,,843100.00,1,1,IND OFC,,
10-11-3200,,,,,56800.00,3,1,CHARITABLE-Ind,,
10-11-3200,,,,,115900.00,2,1,CHARITABLE-Ind,,
10-11-3200,,,,,916400.00,1,1,CHARITABLE-Ind,,
10-11-3400,,,,,1518200.00,1,1,IND OFC-Comm,,
10-11-3600,,,,,180300.00,2,1,R+D BLDG,,
10-11-3600,,,,,241900.00,3,1,RAD/TV TWR,,
10-11-3600,,,,,458200.00,1,1,R+D BLDG,,
10-11-3800,,,,,153000.00,2,1,IND OFC-Comm,,
10-11-3800,,,,,1597600.00,1,1,IND OFC-Comm,,
10-12,,,,,,1,2,APT 9+UP,,
10-12,,,,,,1,3,APT 9+UP,,
10-12,,,,,,1,4,APT 9+UP,,
10-12,,,,,415.00,3,1,OTHER,,
10-12,,,,,19500.00,2,1,APT 9+UP,,
10-12,,,,,6081000.00,1,1,APT 9+UP,,
10-13,,,,,150.00,2,1,OTHER,,
10-13,,,,,80.00,1,1,OTHER,,
10-21,,,,,3600.00,2,1,DEV LAND,,
10-21,,,,,366600.00,1,1,DEV LAND,,
10-22,,,,,,1,2,CHARITABLE,,
10-22,,,,,,1,4,CHARITABLE,,
10-22,,,,,270000.00,2,1,CHARITABLE,,
10-22,,,,,304200.00,3,1,CHARITABLE,,
10-22,,,,,,1,3,CHARITABLE-Ind,,
10-22,,,,,1221900.00,1,1,CHARITABLE,,
10-23,,,,,40500.00,2,1,DEV LAND,,
10-23,,,,,366600.00,1,1,DEV LAND,,
10-24-100,,,,,290.00,3,1,M WP REC,,
10-24-100,,,,,20.00,1,1,WET REC,,
10-24-100,,,,,135.00,2,1,WET REC,,
10-24-200,,,,,105.00,2,1,M WP REC,,
10-24-200,,,,,55.00,3,1,WET REC,,
10-24-200,,,,,60.00,1,1,M WP REC,,
10-25,,,,,200300.00,1,1,DEV LAND,,
10-26,,,,,5.00,2,1,OTHER REC,,
10-26,,,,,80.00,1,1,OTHER REC,,
10-27,,,,,5.00,2,1,OTHER REC,,
10-27,,,,,80.00,1,1,OTHER REC,,
10-28,,,,,30.00,2,1,WP REC,,
10-28,,,,,245.00,1,1,WP REC,,
10-29,,,,,95.00,2,1,WP REC,,
10-29,,,,,245.00,1,1,WP REC,,
10-30,,,,,35.00,2,1,OTHER REC,,
10-30,,,,,80.00,1,1,OTHER REC,,
10-31,,,,,35.00,2,1,OTHER REC,,
10-31,,,,,80.00,1,1,OTHER REC,,
10-32,,,,,10.00,2,1,OTHER REC,,
10-32,,,,,80.00,1,1,OTHER REC,,
10-33,,,,,35.00,2,1,OTHER REC,,
10-33,,,,,80.00,1,1,OTHER REC,,
10-34,,,,,60.00,2,1,OTHER REC,,
10-34,,,,,65.00,1,1,OTHER REC,,
10-35,,,,,60.00,2,1,OTHER REC,,
10-35,,,,,80.00,1,1,OTHER REC,,
12-1,,,,,60.00,3,1,WET,,
12-1,,,,,625.00,2,1,HDWD,,
12-1,,,,,65900.00,1,1,ONE FAM,,
12-2,,,,,160.00,4,1,WET REC,,
12-2,,,,,655.00,3,1,HDWD REC,,
12-2,,,,,760.00,2,1,OTHER REC,,
12-2,,,,,120.00,1,1,OTHER REC,,
12-3,,,,,135.00,4,1,WET REC,,
12-3,,,,,245.00,3,1,WP REC,,
12-3,,,,,600.00,2,1,OTHER REC,,
12-3,,,,,120.00,1,1,OTHER REC,,
12-4,,,,,89100.00,1,1,ONE FAM,,
12-5,,,,,650.00,2,1,OTHER,,
12-5,,,,,103200.00,1,1,ONE FAM,,
12-5-100,,,,,1035.00,2,1,OTHER,,
12-5-100,,,,,67000.00,1,1,ONE FAM,,
12-5-200,,,,,4500.00,2,1,ONE FAM,,
12-5-200,,,,,68800.00,1,1,ONE FAM,,
12-5-300,,,,,2300.00,2,1,ONE FAM,,
12-5-300,,,,,62600.00,1,1,ONE FAM,,
12-5-400,,,,,2300.00,2,1,ONE FAM,,
12-5-400,,,,,62600.00,1,1,ONE FAM,,
12-5-500,,,,,2300.00,2,1,ONE FAM,,
12-5-500,,,,,62600.00,1,1,ONE FAM,,
13-1,,,,,18800.00,2,1,POTNLDEV,,
13-1,,,,,129100.00,1,1,POTNLDEV,,
13-2,,,,,1400.00,2,1,ONE FAM,,
13-2,,,,,344100.00,1,1,ONE FAM,,
13-3,,,,,500.00,2,1,ONE FAM,,
13-3,,,,,91800.00,1,1,ONE FAM,,
13-4,,,,,0.00,2,1,ONE FAM,,
13-4,,,,,172100.00,1,1,ONE FAM,,
13-5,,,,,5200.00,2,1,ONE FAM,,
13-5,,,,,7600.00,3,1,ONE FAM,,
13-5,,,,,129100.00,1,1,ONE FAM,,
13-6,,,,,2100.00,3,1,ONE FAM,,
13-6,,,,,4600.00,2,1,ONE FAM,,
13-6,,,,,91800.00,1,1,ONE FAM,,
14-1,,,,,91400.00,1,1,ONE FAM,,
14-2,,,,,800.00,2,1,ONE FAM,,
14-2,,,,,103200.00,1,1,ONE FAM,,
14-3,,,,,,1,2,ONE FAM W ACC,,
14-3,,,,,1500.00,2,1,ONE FAM W ACC,,
14-3,,,,,143400.00,1,1,ONE FAM W ACC,,
14-5,,,,,98900.00,1,1,ONE FAM,,
14-6,,,,,94600.00,1,1,ONE FAM,,
14-7,,,,,92500.00,1,1,ONE FAM,,
14-8,,,,,99700.00,1,1,ONE FAM,,
14-9,,,,,90600.00,1,1,ONE FAM,,
14-10,,,,,102800.00,1,1,ONE FAM,,
14-11,,,,,102800.00,1,1,ONE FAM,,
14-12,,,,,78200.00,1,1,ONE FAM,,
14-13,,,,,95600.00,1,1,ONE FAM,,
14-14,,,,,89700.00,1,1,ONE FAM,,
14-15,,,,,93000.00,1,1,ONE FAM,,
14-16,,,,,81400.00,1,1,ONE FAM,,
14-17-100,,,,,900.00,2,1,ONE FAM,,
14-17-100,,,,,103200.00,1,1,ONE FAM,,
14-17-200,,,,,103100.00,1,1,RES LAND,,
14-17-300,,,,,900.00,2,1,ONE FAM,,
14-17-300,,,,,103200.00,1,1,ONE FAM,,
14-18,,,,,55700.00,1,1,POTNLDEV,,
14-19,,,,,82800.00,1,1,ONE FAM,,
14-20,,,,,4800.00,1,1,UNDEV,,
14-21,,,,,76100.00,1,1,ONE FAM,,
14-22,,,,,400.00,2,1,ONE FAM,,
14-22,,,,,92900.00,1,1,ONE FAM,,
14-23,,,,,600.00,2,1,MUNICPAL,,
14-23,,,,,189700.00,1,1,MUNICPAL,,
20-1,,,,,2950.00,3,1,PINE,,
20-1,,,,,2830.00,2,1,HDWD,,
20-1,,,,,316400.00,1,1,ONE FAM,,
20-2,,,,,2700.00,2,1,ONE FAM,,
20-2,,,,,180700.00,1,1,ONE FAM,,
21-1,,,,,92300.00,1,1,RES LAND,,
21-2,,,,,9900.00,1,1,STATE NH,,
21-3,,,,,10700.00,1,1,UNDEV,,
21-4,,,,,712100.00,1,1,STATE ED TAX-Comm,,
21-5,,,,,91600.00,1,1,ONE FAM,,
21-6,,,,,298000.00,1,1,STATE ED TAX,,
21-7,,,,,300.00,2,1,ONE FAM,,
21-7,,,,,92000.00,1,1,ONE FAM,,
21-8,,,,,88500.00,1,1,POTNLDEV,,
21-9,,,,,88600.00,1,1,POTNLDEV,,
22-1,,,,,645400.00,2,1,MUNICPAL,,
22-1,,,,,3680.00,3,1,M-OTHER,,
22-1,,,,,1405100.00,1,1,MUNICPAL,,
22-2,,,,,5640.00,2,1,M WP REC,,
22-2,,,,,1215.00,3,1,M HDWD REC,,
22-2,,,,,75.00,1,1,M WP REC,,
24-1,,,,,204400.00,2,1,APT 9+UP,,
24-1,,,,,9466000.00,1,1,APT 9+UP,,
24-1-100,,,,,207500.00,1,1,POTNLDEV,,
24-1-100,,,,,830900.00,2,1,POTNLDEV,,
24-2,,,,,,1,3,APT 9+UP,,
24-2,,,,,,1,4,APT 9+UP,,
24-2,,,,,0.00,1,2,APT 9+UP,,
24-2,,,,,,1,5,OFFICE,,
24-2,,,,,2740.00,2,5,M WP REC,,
24-2,,,,,210.00,3,5,M HDWD REC,,
24-2,,,,,17008300.00,1,1,APT 9+UP,,
24-3,,,,,8100.00,2,1,ONE FAM,,
24-3,,,,,94800.00,1,1,ONE FAM,,
24-4,,,,,220.00,1,1,M WP REC,,
24-4,,,,,10160.00,2,1,M WP REC,,
24-5,,,,,1475.00,2,1,M WP REC,,
24-5,,,,,35.00,3,1,M HDWD REC,,
24-5,,,,,200.00,1,1,M WP REC,,
24-6,,,,,2000.00,2,1,RES LAND,,
24-6,,,,,94800.00,1,1,RES LAND,,
24-7,,,,,99800.00,1,1,APT 4-8,,
24-8,,,,,1800.00,2,1,M WP REC,,
24-8,,,,,150.00,3,1,WET REC,,
24-8,,,,,80.00,1,1,M WP REC,,
24-9,,,,,0.00,1,2,APT 9+UP,,
24-9,,,,,0.00,1,3,APT 9+UP,,
24-9,,,,,100200.00,2,1,APT 9+UP,,
24-9,,,,,0.00,1,4,OFFICE,,
24-9,,,,,9163900.00,1,1,APT 9+UP,,
24-11,,,,,,1,2,APT 9+UP,,
24-11,,,,,,1,3,APT 9+UP,,
24-11,,,,,,1,4,APT 9+UP,,
24-11,,,,,,1,5,APT 9+UP,,
24-11,,,,,,1,6,APT 9+UP,,
24-11,,,,,,1,7,OFFICE,,
24-11,,,,,145.00,3,1,WET REC,,
24-11,,,,,2575.00,2,1,WP REC,,
24-11,,,,,14005400.00,1,1,APT 9+UP,,
24-12,,,,,83400.00,1,1,ONE FAM,,
24-13,,,,,580.00,2,1,WET REC,,
24-13,,,,,400.00,3,1,OTHER REC,,
24-13,,,,,20.00,1,1,WET REC,,
24-14,,,,,0.00,1,1,OPEN SPACE,,
24-14-100,,,,,797100.00,1,1,HOTEL,,
24-14-200,,,,,561400.00,1,1,APT 9+UP,,
24-14-300,,,,,276100.00,1,1,IND LAND,,
24-14-400,,,,,292000.00,1,1,IND LAND,,
24-14-500,,,,,288400.00,1,1,IND LAND,,
24-14-600,,,,,316200.00,1,1,IND LAND,,
24-14-700,,,,,506800.00,1,1,CONDO MSTR,,
24-14-800,,,,,226200.00,1,1,CONDO MSTR,,
24-15,,,,,75.00,2,1,M HDWD REC,,
24-15,,,,,380.00,3,1,M HDWD REC,,
24-15,,,,,2810.00,4,1,M HDWD REC,,
24-15,,,,,2800.00,5,1,M OTHER REC,,
24-15,,,,,75.00,1,1,M HDWD REC,,
24-16,,,,,0.00,1,1,OPEN SPACE,,
24-16,,,,,0.00,2,1,OPEN SPACE,,
26-1,,,,,8137600.00,1,1,APT 9+UP-Comm,,
26-1-100,,,,,48500.00,1,1,CON COMM,,
26-2,,,,,,1,2,COMMWHSE,,
26-2,,,,,25.00,2,2,WET,,
26-2,,,,,1390.00,4,2,PINE,,
26-2,,,,,1510.00,3,2,HDWD,,
26-2,,,,,1521500.00,1,1,OFFICE,,
26-2-102,,,,,,1,1,CONDO,,
26-2-104,,,,,,1,1,CONDO,,
26-2-106,,,,,,1,1,CONDO,,
26-2-107,,,,,,1,1,CONDO,,
26-2-108,,,,,,1,1,CONDO,,
26-2-109,,,,,,1,1,CONDO,,
26-2-110,,,,,,1,1,CONDO,,
26-2-111,,,,,,1,1,CONDO,,
26-2-112,,,,,,1,1,CONDO,,
26-2-113,,,,,,1,1,CONDO,,
26-2-114,,,,,,1,1,CONDO,,
26-2-115,,,,,,1,1,CONDO,,
26-2-116,,,,,,1,1,CONDO,,
26-2-117,,,,,,1,1,CONDO,,
26-2-118,,,,,,1,1,CONDO,,
26-2-119,,,,,,1,1,CONDO,,
26-2-120,,,,,,1,1,CONDO,,
26-2-121,,,,,,1,1,CONDO,,
26-2-201,,,,,,1,1,CONDO,,
26-2-202,,,,,,1,1,CONDO,,
26-2-203,,,,,,1,1,CONDO,,
26-2-204,,,,,,1,1,CONDO,,
26-2-205,,,,,,1,1,CONDO,,
26-2-206,,,,,,1,1,CONDO,,
26-2-207,,,,,,1,1,CONDO,,
26-2-208,,,,,,1,1,CONDO,,
26-2-209,,,,,,1,1,CONDO,,
26-2-210,,,,,,1,1,CONDO,,
26-2-211,,,,,,1,1,CONDO,,
26-2-212,,,,,,1,1,CONDO,,
26-2-213,,,,,,1,1,CONDO,,
26-2-214,,,,,,1,1,CONDO,,
26-2-215,,,,,,1,1,CONDO,,
26-2-216,,,,,,1,1,CONDO,,
26-2-217,,,,,,1,1,CONDO,,
26-2-218,,,,,,1,1,CONDO,,
26-2-219,,,,,,1,1,CONDO,,
26-2-220,,,,,,1,1,CONDO,,
26-2-221,,,,,,1,1,CONDO,,
26-2-301,,,,,,1,1,CONDO,,
26-2-302,,,,,,1,1,CONDO,,
26-2-303,,,,,,1,1,CONDO,,
26-2-304,,,,,,1,1,CONDO,,
26-2-305,,,,,,1,1,CONDO,,
26-2-306,,,,,,1,1,CONDO,,
26-2-307,,,,,,1,1,CONDO,,
26-2-308,,,,,,1,1,CONDO,,
26-2-309,,,,,,1,1,CONDO,,
26-2-310,,,,,,1,1,CONDO,,
26-2-311,,,,,,1,1,CONDO,,
26-2-312,,,,,,1,1,CONDO,,
26-2-313,,,,,,1,1,CONDO,,
26-2-314,,,,,,1,1,CONDO,,
26-2-315,,,,,,1,1,CONDO,,
26-2-316,,,,,,1,1,CONDO,,
26-2-317,,,,,,1,1,CONDO,,
26-2-318,,,,,,1,1,CONDO,,
26-2-319,,,,,,1,1,CONDO,,
26-2-320,,,,,,1,1,CONDO,,
26-2-321,,,,,,1,1,CONDO,,
26-2-401,,,,,,1,1,CONDO,,
26-2-402,,,,,,1,1,CONDO,,
26-2-403,,,,,,1,1,CONDO,,
26-2-404,,,,,,1,1,CONDO,,
26-2-405,,,,,,1,1,CONDO,,
26-2-406,,,,,,1,1,CONDO,,
26-2-407,,,,,,1,1,CONDO,,
26-2-408,,,,,,1,1,CONDO,,
26-2-409,,,,,,1,1,CONDO,,
26-2-410,,,,,,1,1,CONDO,,
26-2-411,,,,,,1,1,CONDO,,
26-2-412,,,,,,1,1,CONDO,,
26-2-413,,,,,,1,1,CONDO,,
26-2-414,,,,,,1,1,CONDO,,
26-2-415,,,,,,1,1,CONDO,,
26-2-MAIN,,,,,1212100.00,1,1,CONDO MSTR,,
26-3,,,,,6000.00,2,1,FACTORY,,
26-3,,,,,806400.00,1,1,FACTORY,,
26-4,,,,,2000.00,2,1,OFFICE,,
26-4,,,,,403200.00,1,1,OFFICE,,
26-5,,,,,600.00,3,1,IND LAND,,
26-5,,,,,4300.00,2,1,IND LAND,,
26-5,,,,,268800.00,1,1,IND LAND,,
26-6,,,,,18900.00,2,1,COMMWHSE,,
26-6,,,,,1075200.00,1,1,COMMWHSE,,
26-7,,,,,230.00,3,1,UNPROD REC,,
26-7,,,,,1215.00,2,1,HDWD REC,,
26-7,,,,,190.00,1,1,HDWD REC,,
26-8,,,,,20.00,3,1,UNPROD REC,,
26-8,,,,,305.00,2,1,WET REC,,
26-8,,,,,1865.00,4,1,HDWD REC,,
26-8,,,,,155.00,1,1,HDWD REC,,
26-9,,,,,65800.00,1,1,ONE FAM,,
26-10,,,,,70700.00,1,1,ONE FAM,,
26-11,,,,,85000.00,1,1,ONE FAM,,
26-12,,,,,80400.00,1,1,ONE FAM,,
26-13,,,,,72100.00,1,1,ONE FAM,,
26-14,,,,,500.00,2,1,STATE NH-Comm,,
26-14,,,,,659800.00,1,1,STATE NH-Comm,,
26-15,,,,,72300.00,1,1,ONE FAM,,
26-16,,,,,64400.00,1,1,ONE FAM,,
26-17,,,,,82400.00,3,1,POTNLDEV,,
26-17,,,,,13900.00,2,1,POTNLDEV,,
26-17,,,,,1141400.00,1,1,POTNLDEV,,
26-17,,,,,2000.00,5,1,M WP REC,,
26-17,,,,,1520.00,4,1,M HDWD REC,,
26-17,,,,,95.00,6,1,M OTHER REC,,
26-17,,,,,1930.00,7,1,M OTHER REC,,
26-17,,,,,230.00,8,1,WET REC,,
26-18,,,,,4600.00,2,1,OFFICE,,
26-18,,,,,806400.00,1,1,OFFICE,,
26-19,,,,,2000.00,2,1,COMMWHSE,,
26-19,,,,,537600.00,1,1,COMMWHSE,,
26-20,,,,,9700.00,2,1,COMMWHSE,,
26-20,,,,,672000.00,1,1,COMMWHSE,,
26-22-100,,,,,2400.00,2,1,IND WHSE,,
26-22-100,,,,,806400.00,1,1,IND WHSE,,
26-22-200,,,,,,1,2,TRANSPOR-Comm,,
26-22-200,,,,,1800.00,3,1,TRANSPOR-Comm,,
26-22-200,,,,,10700.00,2,1,TRANSPOR-Comm,,
26-22-200,,,,,403200.00,1,1,TRANSPOR-Comm,,
26-23,,,,,3600.00,2,1,IND OFC,,
26-23,,,,,537600.00,1,1,IND OFC,,
26-24,,,,,3600.00,3,1,COMMWHSE-Comm,,
26-24,,,,,7200.00,2,1,COMMWHSE-Comm,,
26-24,,,,,268800.00,1,1,COMMWHSE-Comm,,
26-25,,,,,2300.00,2,1,ONE FAM,,
26-25,,,,,62600.00,1,1,ONE FAM,,
26-26,,,,,2300.00,2,1,ONE FAM,,
26-26,,,,,59300.00,1,1,ONE FAM,,
26-27,,,,,5000.00,2,1,MUNICPAL,,
26-27,,,,,9100.00,3,1,MUNICPAL,,
26-27,,,,,244400.00,1,1,MUNICPAL,,
28-1,,,,,2000.00,2,1,ONE FAM,,
28-1,,,,,120200.00,1,1,ONE FAM,,
28-2,,,,,492200.00,2,1,MUNICPAL,,
28-2,,,,,948500.00,1,1,MUNICPAL,,
28-3,,,,,1400.00,2,1,ONE FAM,,
28-3,,,,,120200.00,1,1,ONE FAM,,
28-4,,,,,690.00,2,1,OTHER,,
28-4,,,,,120200.00,1,1,ONE FAM,,
28-5-100,,,,,3800.00,2,1,RES LAND,,
28-5-100,,,,,120200.00,1,1,RES LAND,,
28-5-101,,,,,2100.00,2,1,ONE FAM,,
28-5-101,,,,,120200.00,1,1,ONE FAM,,
28-5-200,,,,,10400.00,2,1,ONE FAM,,
28-5-200,,,,,120200.00,1,1,ONE FAM,,
28-5-300,,,,,3100.00,2,1,ONE FAM,,
28-5-300,,,,,120200.00,1,1,ONE FAM,,
28-5-400,,,,,900.00,2,1,ONE FAM,,
28-5-400,,,,,120200.00,1,1,ONE FAM,,
28-5-500,,,,,1200.00,2,1,ONE FAM,,
28-5-500,,,,,120200.00,1,1,ONE FAM,,
28-7,,,,,325.00,2,1,OTHER,,
28-7,,,,,165.00,1,1,OTHER,,
28-8,,,,,,1,2,ONE FAM,,
28-8,,,,,11500.00,2,1,ONE FAM,,
28-8,,,,,243500.00,1,1,ONE FAM,,
28-9,,,,,275.00,2,1,FARM REC,,
28-9,,,,,140.00,3,1,WET REC,,
28-9,,,,,360.00,4,1,OTHER REC,,
28-9,,,,,540.00,1,1,FARM REC,,
28-10,,,,,100.00,1,2,DIS. EASEMENT,,
28-10,,,,,4355.00,2,1,FARM,,
28-10,,,,,165.00,3,1,OTHER,,
28-10,,,,,150700.00,1,1,ONE FAM,,
28-11,,,,,7100.00,2,1,ONE FAM,,
28-11,,,,,180300.00,1,1,ONE FAM,,
28-12,,,,,535.00,2,1,FARM,,
28-12,,,,,325.00,3,1,HDWD,,
28-12,,,,,59800.00,1,1,ONE FAM,,
28-13-100,,,,,130.00,2,1,FARM REC,,
28-13-100,,,,,220.00,3,1,HDWD REC,,
28-13-100,,,,,780.00,1,1,FARM REC,,
28-13-200,,,,,930.00,2,1,FARM REC,,
28-13-200,,,,,610.00,3,1,HDWD REC,,
28-13-200,,,,,111800.00,1,1,ONE FAM,,
28-14,,,,,115.00,2,1,FARM,,
28-14,,,,,85.00,4,1,WET,,
28-14,,,,,645.00,3,1,OTHER,,
28-14,,,,,675.00,1,1,FARM,,
28-15,,,,,1530.00,2,1,FARM REC,,
28-15,,,,,610.00,4,1,WP REC,,
28-15,,,,,120.00,3,1,OTHER REC,,
28-15,,,,,200800.00,1,1,ONE FAM,,
28-16,,,,,13100.00,2,1,ONE FAM,,
28-16,,,,,226000.00,1,1,ONE FAM,,
28-17,,,,,15300.00,2,1,ONE FAM,,
28-17,,,,,226000.00,1,1,ONE FAM,,
28-18,,,,,13600.00,2,1,ONE FAM,,
28-18,,,,,4750.00,3,1,HDWD REC,,
28-18,,,,,214100.00,1,1,ONE FAM,,
28-19,,,,,7700.00,2,1,ONE FAM,,
28-19,,,,,271800.00,1,1,ONE FAM,,
28-20,,,,,358200.00,1,1,ONE FAM,,
28-21,,,,,338600.00,1,1,ONE FAM,,
28-22,,,,,600.00,2,1,ONE FAM,,
28-22,,,,,410.00,3,1,OTHER,,
28-22,,,,,305800.00,1,1,ONE FAM,,
28-23,,,,,11700.00,1,1,UNDEV,,
30-1,,,,,0.00,2,1,ONE FAM,,
30-1,,,,,120200.00,1,1,ONE FAM,,
30-1-100,,,,,13500.00,2,1,ONE FAM,,
30-1-100,,,,,120200.00,1,1,ONE FAM,,
30-2,,,,,13700.00,2,1,ONE FAM,,
30-2,,,,,120200.00,1,1,ONE FAM,,
30-3,,,,,790.00,3,1,PINE,,
30-3,,,,,190.00,2,1,HDWD,,
30-3,,,,,55.00,4,1,OTHER,,
30-3,,,,,148100.00,1,1,ONE FAM,,
30-4,,,,,11600.00,2,1,OUT BLDS,,
30-4,,,,,120200.00,1,1,OUT BLDS,,
30-5,,,,,140.00,2,1,OTHER,,
30-5,,,,,125.00,1,1,OTHER,,
30-6,,,,,40.00,3,1,WET,,
30-6,,,,,105.00,2,1,OTHER,,
30-6,,,,,125.00,1,1,OTHER,,
30-7,,,,,25.00,4,1,WET,,
30-7,,,,,1720.00,3,1,HDWD,,
30-7,,,,,135.00,2,1,OTHER,,
30-7,,,,,120200.00,1,1,ONE FAM,,
30-8,,,,,122000.00,1,1,ONE FAM,,
30-9,,,,,122000.00,1,1,ONE FAM,,
30-10,,,,,120600.00,1,1,ONE FAM,,
30-11,,,,,2100.00,2,1,ONE FAM,,
30-11,,,,,120200.00,1,1,ONE FAM,,
30-12,,,,,1000.00,2,1,ONE FAM,,
30-12,,,,,120200.00,1,1,ONE FAM,,
30-13,,,,,120200.00,1,1,ONE FAM,,
30-14,,,,,121000.00,1,1,ONE FAM,,
30-15,,,,,115900.00,1,1,ONE FAM,,
30-16,,,,,1100.00,2,1,ONE FAM,,
30-16,,,,,108200.00,1,1,ONE FAM,,
30-17,,,,,21900.00,1,1,MUNICPAL,,
30-18,,,,,1300.00,2,1,ONE FAM,,
30-18,,,,,120200.00,1,1,ONE FAM,,
30-19,,,,,3600.00,2,1,ONE FAM,,
30-19,,,,,108700.00,1,1,ONE FAM,,
30-20,,,,,2700.00,1,1,UNDEV,,
30-21,,,,,137800.00,1,1,ONE FAM,,
30-22,,,,,137000.00,1,1,ONE FAM,,
30-23,,,,,124300.00,1,1,ONE FAM,,
30-24,,,,,137700.00,1,1,ONE FAM,,
30-25,,,,,137300.00,1,1,ONE FAM,,
30-26,,,,,138000.00,1,1,ONE FAM,,
30-27,,,,,13100.00,2,1,ONE FAM,,
30-27,,,,,96700.00,1,1,ONE FAM,,
30-28,,,,,131200.00,1,1,ONE FAM,,
30-29,,,,,138200.00,1,1,ONE FAM,,
30-30,,,,,138100.00,1,1,ONE FAM,,
30-31,,,,,138100.00,1,1,ONE FAM,,
30-32,,,,,137800.00,1,1,RES LAND,,
30-33,,,,,131000.00,1,1,ONE FAM,,
30-34,,,,,137900.00,1,1,ONE FAM,,
30-35,,,,,138200.00,1,1,ONE FAM,,
30-36,,,,,138200.00,1,1,ONE FAM,,
30-37,,,,,138200.00,1,1,ONE FAM,,
30-38,,,,,138100.00,1,1,ONE FAM,,
30-39,,,,,137600.00,1,1,ONE FAM,,
30-40,,,,,137900.00,1,1,ONE FAM,,
30-41,,,,,137100.00,1,1,ONE FAM,,
30-42,,,,,7200.00,2,1,ONE FAM,,
30-42,,,,,135900.00,1,1,ONE FAM,,
30-43,,,,,6500.00,2,1,ONE FAM,,
30-43,,,,,135900.00,1,1,ONE FAM,,
30-44,,,,,1000.00,2,1,ONE FAM,,
30-44,,,,,135900.00,1,1,ONE FAM,,
30-45,,,,,6100.00,2,1,ONE FAM,,
30-45,,,,,135900.00,1,1,ONE FAM,,
30-46,,,,,0.00,2,1,ONE FAM,,
30-46,,,,,135900.00,1,1,ONE FAM,,
30-47,,,,,138200.00,1,1,ONE FAM,,
30-48,,,,,138100.00,1,1,ONE FAM,,
30-49,,,,,137500.00,1,1,ONE FAM,,
30-50,,,,,120900.00,1,1,ONE FAM,,
30-51,,,,,114300.00,1,1,ONE FAM,,
37-1,,,,,87100.00,1,1,ONE FAM,,
37-2,,,,,99700.00,1,1,ONE FAM,,
37-3,,,,,3600.00,2,1,OFFICE,,
37-3,,,,,7900.00,3,1,OFFICE,,
37-3,,,,,403200.00,1,1,OFFICE,,
37-4,,,,,10900.00,2,1,FACTORY,,
37-4,,,,,940800.00,1,1,FACTORY,,
37-5,,,,,8000.00,2,1,COMMWHSE,,
37-5,,,,,672000.00,1,1,COMMWHSE,,
37-7,,,,,24000.00,2,1,FACTORY,,
37-7,,,,,1344000.00,1,1,FACTORY,,
44-1,,,,,2400.00,1,1,STATE NH,,
44-2,,,,,4300.00,1,1,STATE NH,,
44-3,,,,,15800.00,2,1,OPEN SPACE,,
44-3,,,,,47700.00,3,1,OPEN SPACE,,
44-3,,,,,129700.00,1,1,OPEN SPACE,,
44-4,,,,,260000.00,1,1,STORE,,
44-5,,,,,94000.00,1,1,ONE FAM,,
44-6,,,,,103200.00,1,1,OUT BLDS,,
44-7,,,,,1400.00,2,1,OUT BLDS,,
44-7,,,,,91800.00,1,1,OUT BLDS,,
44-8,,,,,5600.00,1,1,STATE NH,,
44-9,,,,,92600.00,1,1,RES LAND,,
44-10,,,,,92400.00,1,1,ONE FAM,,
44-11,,,,,90000.00,1,1,ONE FAM,,
44-12,,,,,86800.00,1,1,ONE FAM,,
44-13,,,,,18100.00,2,1,POTNLDEV,,
44-13,,,,,92900.00,1,1,POTNLDEV,,
44-14,,,,,5200.00,2,1,ONE FAM,,
44-14,,,,,7000.00,3,1,ONE FAM,,
44-14,,,,,92900.00,1,1,ONE FAM,,
44-15,,,,,4800.00,1,1,UNDEV,,
44-16,,,,,76100.00,1,1,ONE FAM,,
44-17,,,,,72100.00,1,1,ONE FAM,,
44-18,,,,,79900.00,1,1,ONE FAM,,
44-19,,,,,10330.00,2,1,M WP REC,,
44-19,,,,,10640.00,3,1,M HDWD REC,,
44-19,,,,,220.00,1,1,M WP REC,,
44-19-100,,,,,77400.00,1,1,ONE FAM,,
44-19-200,,,,,75700.00,1,1,ONE FAM,,
44-19-300,,,,,77600.00,1,1,ONE FAM,,
44-19-400,,,,,78300.00,1,1,ONE FAM,,
44-19-500,,,,,80800.00,1,1,ONE FAM,,
44-19-600,,,,,80500.00,1,1,ONE FAM,,
44-19-700,,,,,86000.00,1,1,ONE FAM,,
44-19-800,,,,,97100.00,1,1,ONE FAM,,
44-19-900,,,,,98500.00,1,1,ONE FAM,,
44-19-1000,,,,,98300.00,1,1,ONE FAM,,
44-19-1100,,,,,78400.00,1,1,ONE FAM,,
44-19-1200,,,,,99200.00,1,1,ONE FAM,,
44-19-1300,,,,,98300.00,1,1,ONE FAM,,
44-19-1400,,,,,96900.00,1,1,ONE FAM,,
44-19-1500,,,,,78900.00,1,1,ONE FAM,,
44-19-1600,,,,,80500.00,1,1,ONE FAM,,
44-19-1700,,,,,99500.00,1,1,ONE FAM,,
44-19-1800,,,,,77400.00,1,1,ONE FAM,,
