Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
      3,   ,     43,   ,       ,   ,,       ,   ,WILDWOOD,10 WILDWOOD DR,"SLETTEN, R S & B E TTEES",SLETTEN FAMILY REV TRST,10 WILDWOOD DR,,WEST LEBANON,NH,03784,3857/0420,0,2012-02-09 00:00:00,Q,"SLETTEN, ROBERT S & BEVERLY",1010,R3,0.57,332500,0,143700,0,476200,2015,1967,COLONIAL,37,C+,AVG. (+),GABLE,ASPHALT SH,HARDWOOD,DRYWALL,VINYL,2432,8,4,1,1,AVERAGE,AVERAGE,FORCED H/W,OIL,,82,AG,R2,2,328200,0,143800,0,472000,0,1978-11-17 00:00:00,1357/0854,0,1900-01-01 00:00:00,0/0,0,,
      4,   ,      1,   ,       ,   ,,       ,   ,N MAIN,391 N MAIN ST ,"SCHEIDT-HOOPES, LLC",,6 MONTVIEW DR,,HANOVER,NH,03755,4433/0665,0,2019-04-26 00:00:00,Q,"SCHEIDT, VICKI J",342R,R3,2.39,498300,0,176100,3600,678000,2235,1950,RANCH,38,C,AVERAGE,GABLE,ASPHALT SH,HARDWOOD,PLASTER,VINYL,2839,5,3,3,0,FAIR,FAIR,FORCED H/W,OIL,,71,A,R5,1,498300,0,176100,3600,678000,0,2019-04-26 00:00:00,4433/0665,0,1997-01-06 00:00:00,2235/0054,375000,1997-01-06 00:00:00,2235/0054
      4,   ,      2,   ,       ,   ,,       ,   ,RICHARDSON,17 RICHARDSON PL,"COFFEY, ELEANOR D TTEE","COFFEY, ELEANOR D REV TRST",17 RICHARDSON PL,,WEST LEBANON,NH,03784,2666/0761,0,2002-05-13 00:00:00,Q,"COFFEY, ELEANOR D, TRUSTEE",1010,R3,0.53,165200,0,101200,7600,274000,1406,1900,BUNGALOW,39,C,AVERAGE,GABLE,ASPHALT SH,HARDWOOD,PLASTER,ALUMINUM,1731,8,3,2,0,AVERAGE,AVERAGE,FORCED H/W,OIL,,67,A,R5,1H,165200,0,101200,7600,274000,0,1987-08-26 00:00:00,1690/0068,0,1901-01-01 00:00:00,0/0,0,,
      4,   ,      4,   ,       ,   ,,       ,   ,OAK RIDGE,1 OAK RIDGE RD ,WHEELER OFFICE PARK LLC,,PO BOX 1325,,LEBANON,NH,03766,3486/0913,2175000,2008-01-31 00:00:00,Q,"WHEELER JR, PHILIP H",3400,R3,2.339991,1184500,0,657600,47800,1889900,4500,1973,OFFICE,40,C,Average,GABLE,ASPHALT SH,CARPET,DRYWALL,BOARD+BATT,5212,,,,,,,FORCED H/A,OIL,,66,A,R5,2,1184500,0,657600,47800,1889900,2175000,2008-01-31 00:00:00,3486/0913,2175000,2008-01-31 00:00:00,3486/0913,2175000,1996-10-08 00:00:00,2221/0415
      4,   ,      5,   ,       ,   ,,       ,   ,SUGARWOOD ,SUGARWOOD  CIR ,OCCUM PATH INC,,106 N MAIN ST,,WEST LEBANON,NH,03784,4918/0909,2000000,2025-02-11 00:00:00,U,BASIC HOLDINGS LLC,3910,R3,4.62,0,0,672000,0,672000,,,,41,,,,,,,,,,,,,,,,,,,,R2,,0,0,253900,23600,277500,250000,2012-12-21 00:00:00,3942/0872,250000,2007-10-30 00:00:00,3462/0933,247000,2001-01-05 00:00:00,2509/0706
      4,   ,      6,   ,       ,   ,,       ,   ,OAK RIDGE,11 OAK RIDGE RD,OCCUM PATH INC,,106 N MAIN ST,,WEST LEBANON,NH,03784,4918/0909,2000000,2025-02-11 00:00:00,U,BASIC HOLDINGS LLC,1010,R3,0.76,235600,0,156800,0,392400,1296,1978,RANCH,42,C,AVERAGE,GABLE,ASPHALT SH,HARDWOOD,DRYWALL,AVERAGE,1846,5,3,2,0,AVERAGE,AVERAGE,FORCED H/W,OIL,,83,A,R2,1,235600,0,156800,0,392400,284000,2014-04-24 00:00:00,4051/0787,284000,2011-03-14 00:00:00,3787/0445,286000,2009-06-26 00:00:00,3623/0295
      4,   ,      7,   ,       ,   ,,       ,   ,OAK RIDGE,15 OAK RIDGE RD ,SWENSON RAND,,15 OAK RIDGE RD,,WEST LEBANON,NH,03784,2098/0898,131000,1994-07-01 00:00:00,Q,"SWENSON, RAND",1010,R3,0.7,445000,0,154100,300,599400,3293,1974,COLONIAL,43,C,AVERAGE,GABLE,METAL,HARDWOOD,DRYWALL,VINYL,3774,10,4,2,1,AVERAGE,AVERAGE,FORCED H/W,OIL,,86,AG,R2,2,445000,0,154200,300,599500,0,1901-01-01 00:00:00,0/0,0,,,,,
      4,   ,      8,   ,       ,   ,,       ,   ,WILDWOOD,1 WILDWOOD DR,BECKER D R & DRAKE R E TTEES,DRAKE BECKER TRUST,1 WILDWOOD DR,,WEST LEBANON,NH,03784,4941/0732,0,2025-06-12 00:00:00,U,"BECKER, DEBORAH R ",1010,R3,0.76,308300,0,156800,0,465100,2400,1970,CONTEMPORY,44,C-,AVG. (-),GABLE,STD SEAM,SOFTWOOD,DRYWALL,WOOD,2876,8,4,3,0,AVERAGE,AVERAGE,FORCED H/W,OIL,,79,A,R2,1,308300,0,156800,0,465100,0,2007-03-30 00:00:00,3393/0078,0,2000-07-13 00:00:00,2473/0855,149000,1996-06-12 00:00:00,2201/0831
      4,   ,      9,   ,       ,   ,,       ,   ,WILDWOOD,5 WILDWOOD DR,"DIGILIO, MAFELDA A TTEE","DIGILIO, M A REV LIV TRUST",5 WILDWOOD DR,,WEST LEBANON,NH,03784,0/0,0,2018-10-31 00:00:00,Q,"DIGILIO JR, M A & D J TTEES",1010,R3,1.25,279100,0,160600,0,439700,1664,1966,CAPE,45,C+,AVG. (+),GABLE,ASPHALT SH,CARPET,DRYWALL,VINYL,2283,6,3,2,0,AVERAGE,AVERAGE,FORCED H/W,OIL,,76,FA,R2,1H,279100,0,160600,0,439700,0,2011-08-31 00:00:00,3820/0991,0,2001-10-31 00:00:00,2596/0113,0,1966-11-01 00:00:00,1047/0057
      4,   ,     10,   ,       ,   ,,       ,   ,WILDWOOD,9 WILDWOOD DR,"FRIEDMAN, JEFFREY H &","RANDALL, COLLEEN M",9 WILDWOOD DR,,WEST LEBANON,NH,03784,2284/0818,109100,1997-11-05 00:00:00,Q,"FRIEDMAN, JEFFREY H",1010,R3,1.65,202600,2700,161700,42800,409800,988,1967,RANCH,46,C,AVERAGE,GABLE,STD SEAM,CARPET,PLYWD PANL,BOARD+BATT,1547,7,3,2,0,AVERAGE,AVERAGE,FORCED H/W,GAS,,76,FA,R2,1,202600,0,161700,4500,368800,0,1992-06-18 00:00:00,0/0,0,1972-08-07 00:00:00,1170/0271,0,1901-01-01 00:00:00,0/0
      4,   ,     11,   ,       ,   ,,       ,   ,WILDWOOD,6 WILDWOOD DR ,BOND G R & LINDIG K D TTEES,G BOND & K LINDIG TRUST,6  WILDWOOD DR,,WEST LEBANON,NH,03784,4947/0030,0,2025-07-07 00:00:00,U,"BOND, GARY R ",1010,R3,0.6,368000,0,146200,400,514600,2112,1964,COLONIAL,47,C+,AVG. (+),GABLE,ASPHALT SH,HARDWOOD,DRYWALL,VINYL,2809,8,3,1,1,AVERAGE,GOOD,FORCED H/W,OIL,,79,A,R2,2,368000,0,146400,400,514800,360000,2006-08-14 00:00:00,3316/0941,360000,1983-07-15 00:00:00,1477/0002,0,1901-01-01 00:00:00,0/0
      4,   ,     12,   ,       ,   ,,       ,   ,OAK RIDGE,19 OAK RIDGE RD,"FOSTER, ETHAN A &","GOLDEN, NATALIE R",19 OAK RIDGE RD,,WEST LEBANON,NH,03784,1820/0570,144940,1989-08-29 00:00:00,Q,"FOSTER, ETHAN A",1010,R3,0.64,294700,0,149500,11900,456100,1538,1975,SPLIT/RSD RANCH,48,C+,AVG. (+),GABLE,STD SEAM,CARPET,DRYWALL,BOARD+BATT,2110,8,4,2,0,AVERAGE,AVERAGE,FORCED H/W,OIL,,86,AG,R2,1,294700,0,149400,11900,456000,0,1901-01-01 00:00:00,0/0,0,,,,,
      4,   ,     13,   ,       ,   ,,       ,   ,CHAMBERS,8 CHAMBERS CIR,KOSITSKY ISRAEL,MELIN JULIA,46 RIVER RD,,HANOVER,NH,03755,4863/0630,990000,2024-05-02 00:00:00,Q,"CHAN, AMY M",1010,R3,0.7,612600,5600,138700,3400,760300,2050,2002,CONTEMPORY,49,B+,GOOD (+),HIP,ASPHALT SH,HARDWOOD,DRYWALL,CLAPBOARD,2984,9,4,2,1,GOOD,GOOD,FORCED H/W,GAS,,93,G,R2,2,587700,0,138800,1800,728300,654000,2020-05-12 00:00:00,4519/478,654000,2001-03-15 00:00:00,2522/0948,65000,1987-03-30 00:00:00,1662/0273
      4,   ,     14,   ,       ,   ,,       ,   ,CHAMBERS,6 CHAMBERS CIR,"COX, TIMOTHY P & DIANA M",,6 CHAMBERS CIR,,WEST LEBANON,NH,03784,4161/0422,135000,2015-09-25 00:00:00,Q,"THOMPSON, DANIEL & SUSAN W",1010,R3,0.78,432300,0,142100,0,574400,1706,2016,CONTEMPORY,50,B,GOOD,GABLE,ASPHALT SH,HARDWOOD,DRYWALL,CLAPBOARD,2371,7,3,1,0,AVERAGE,GOOD,FORCED H/A,ELECTRIC,,94,A,R2,1,432300,0,142400,0,574700,452133,2003-01-06 00:00:00,2763/0894,452133,1987-03-30 00:00:00,1662/0273,0,1900-01-01 00:00:00,0/0
      4,   ,     15,   ,       ,   ,,       ,   ,CHAMBERS,4 CHAMBERS CIR,"NORDSTROM, CARLA R TTEE",NORDSTROM 2016 REV TRST,4 CHAMBERS CIR,,WEST LEBANON,NH,03784,4188/0485,0,2016-01-08 00:00:00,Q,"NORDSTROM, CARLA R",1010,R3,0.77,585400,0,157200,0,742600,3124,1988,CONTEMPORY,51,B,GOOD,HIP,ASPHALT SH,HARDWOOD,DRYWALL,CLAPBOARD,3638,9,4,2,1,AVERAGE,AVERAGE,FORCED H/W,OIL,,87,A,R2,2,585400,0,157200,0,742600,432533,2001-11-30 00:00:00,2607/0521,432533,1999-06-01 00:00:00,2396/0081,332500,1987-04-22 00:00:00,1667/0882
      4,   ,     16,   ,       ,   ,,       ,   ,CHAMBERS,2 CHAMBERS CIR,BEHRMAN EMILY L,,2 CHAMBERS CIR,,WEST LEBANON,NH,03784,4861/0735,1010000,2024-04-22 00:00:00,Q,"BIRON, REBECCA ELIZABETH ",1010,R3,0.7,596100,0,154200,0,750300,3020,1988,CONTEMPORY,52,B,GOOD,HIP,ASPHALT SH,HARDWOOD,DRYWALL,CLAPBOARD,3599,9,4,2,1,AVERAGE,AVERAGE,FORCED H/W,OIL,,91,G,R2,2,589600,0,154200,0,743800,470000,2005-12-30 00:00:00,3236/0366,470000,2005-07-28 00:00:00,3170/0744,0,2000-01-25 00:00:00,2443/0645
      4,   ,     17,   ,       ,   ,,       ,   ,CHAMBERS,1 CHAMBERS RD,"BRINE, ERIK A",SHAY P,1 CHAMBERS ROAD,,WEST LEBANON,NH,03784,3072/0498,675000,2004-08-20 00:00:00,Q,"ELLIOTT, WARREN, TRUSTEE",1010,R3,5.05,767400,0,175800,15200,958400,2664,1949,CONTEMPORY,53,A,VERY GOOD,FLAT,TAR+GRAVEL,SOFTWOOD,DRYWALL,CONC BLOCK,2926,8,3,2,1,AVERAGE,AVERAGE,FORCED H/A,OIL,,74,AG,R2,2,767400,0,175800,15200,958400,675000,2004-08-20 00:00:00,3072/0498,675000,2000-03-30 00:00:00,2453/0041,0,2000-03-30 00:00:00,2453/0041
      4,   ,     18,   ,    100,   ,,       ,   ,OAK RIDGE,24 OAK RIDGE RD,"ANDERSON, MATTHEW &","WOLFFING, ANDREA",24 OAK RIDGE RD,,WEST LEBANON,NH,03784,4302/0445,532000,2017-08-03 00:00:00,Q,"ARCONE, ANTHONY GOODMAN ",1010,R3,1.89,532300,5000,146800,300,684400,2302,1998,COLONIAL,54,B,GOOD,HIP,STD SEAM,CARPET,DRYWALL,VINYL,2831,6,3,2,1,AVERAGE,GOOD,FORCED H/W,GAS,,94,VG,R2,2,532300,0,146800,300,679400,435000,2005-08-02 00:00:00,3174/0447,435000,1999-03-02 00:00:00,2378/0455,258000,1998-11-24 00:00:00,2360/0703
      4,   ,     18,   ,    200,   ,,       ,   ,DOVE,8 DOVE LN ,"BUCKLEY, KIM T & BRIDGET K TTEES",BUCKLEY FAMILY TRUST,8 DOVE LN,,WEST LEBANON,NH,03784,4732/662,950000,2022-05-28 00:00:00,Q,"VIENS, RODNEY S",1010,R3,4.6,579400,0,174000,500,753900,2712,2000,COLONIAL,55,B,GOOD,GABLE,ASPHALT SH,CARPET,DRYWALL,VINYL,3336,8,4,2,0,AVERAGE,GOOD,FORCED H/W,GAS,,91,AG,R2,2,581400,0,174000,500,755900,511000,2017-08-24 00:00:00,4307/0396,511000,2016-08-08 00:00:00,4225/0570,440000,2015-11-09 00:00:00,0/0
      4,   ,     19,   ,       ,   ,,       ,   ,OAK RIDGE,22 OAK RIDGE RD,"YOUNG, DAVID A & MARY E",,22 OAK RIDGE RD,,WEST LEBANON,NH,03784,2338/0138,107000,1998-08-27 00:00:00,Q,"YOUNG, DAVID A",1010,R3,0.42,520600,0,132900,200,653700,3606,1968,COLONIAL,56,C+,AVG. (+),GABLE,ASPHALT SH,HARDWOOD,DRYWALL,VINYL,4443,7,3,3,0,AVERAGE,AVERAGE,FORCED H/W,GAS,,79,A,R2,2,520600,0,132900,200,653700,0,1998-01-09 00:00:00,0/0,0,1967-11-01 00:00:00,1064/0403,0,1901-01-01 00:00:00,0/0
      4,   ,     20,   ,       ,   ,,       ,   ,OAK RIDGE,18 OAK RIDGE RD ,HIXON WILLIAM,HIXON BARBARA,18 OAK RIDGE RD ,,WEST LEBANON,NH,03784,4865/0281,559000,2024-05-09 00:00:00,Q,MEMOLI+ RYAN,1010,R3,0.44,305200,15400,134300,0,454900,1716,1967,RANCH,57,C+,AVG. (+),GABLE,ASPHALT SH,HARDWOOD,DRYWALL,VINYL,2441,9,3,2,0,AVERAGE,AVERAGE,FORCED H/A,GAS,,79,A,R2,1,305200,15200,134300,0,454700,0,2023-09-28 00:00:00,,0,2020-07-12 00:00:00,0/0,0,2004-12-15 00:00:00,3088/0497
      4,   ,     21,   ,       ,   ,,       ,   ,OAK RIDGE,14 OAK RIDGE RD ,"REIS, JENNIFER L",,14 OAK RIDGE RD,,WEST LEBANON,NH,03784,4623/221,252000,2021-04-20 00:00:00,U,"HUTCHINS, J J & J S CO-TTEES",1010,R3,0.44,254300,0,134300,1200,389800,1856,1970,CAPE,58,C+,AVG. (+),GABLE,ASPHALT SH,HARDWOOD,DRYWALL,CLAPBOARD,2289,6,3,2,1,AVERAGE,AVERAGE,ELECTRC BB,ELECTRIC,,74,A,R2,1T,193800,0,134300,1200,329300,0,2020-06-18 00:00:00,4551/24,0,2018-06-28 00:00:00,4370/0815,252000,2018-05-01 00:00:00,4357/0531
      4,   ,     22,   ,       ,   ,,       ,   ,OAK RIDGE,10 OAK RIDGE RD,FOREE MICHAEL D,FOREE MARCI L,2338 ANGEL FALLS,,FRISCO,TX,75036,4799/0065,610000,2023-05-11 00:00:00,Q,"FU, JACQUELINE W",1010,R3,0.44,283400,0,134300,0,417700,1700,1977,CAPE,59,C+,AVG. (+),GABLE,STD SEAM,CARPET,DRYWALL,CLAPBOARD,2267,6,4,1,0,AVERAGE,AVERAGE,ELECTRC BB,ELECTRIC,,83,A,R2,1T,283400,0,134300,0,417700,240000,2011-12-29 00:00:00,3848/0154,240000,1977-07-15 00:00:00,1316/0998,0,1900-01-01 00:00:00,0/0
      4,   ,     23,   ,    104,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD #1,"SCHIFFMAN, JOHN T TTEE","SCHIFFMAN, JOHN T TRUST",PO BOX 5555,,HANOVER,NH,03755,4756/648,625000,2022-09-02 00:00:00,Q,"ONACKI, Z J & J N TTEES",1020,,0,433800,0,0,0,433800,2357,1977,CONDO-TNHS,60,03,ADEQUATE,,,HARDWOOD,DRYWALL,,3206,6,4,1,0,AVERAGE,AVERAGE,FORCED H/W,GAS,,81,A,PV,1T,433800,0,0,0,433800,0,2014-11-25 00:00:00,4097/0291,0,2011-06-15 00:00:00,3799/0764,354534,2005-02-02 00:00:00,3103/0524
      4,   ,     23,   ,    203,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD 2,"GHEZZI, WILLIAM B & RIDIE W",,2 PINEWOOD VILLAGE,,WEST LEBANON,NH,03784,3988/0053,260000,2013-06-08 00:00:00,Q,"WILSON, SARAH WING",1020,,0,399700,0,0,0,399700,2329,1977,CONDO-TNHS,61,03,ADEQUATE,,,CARPET,DRYWALL,,2916,6,3,2,1,AVERAGE,AVERAGE,FORCED H/W,OIL,,81,A,PV,1T,399700,0,0,0,399700,0,2012-10-10 00:00:00,0/0,0,2009-05-22 00:00:00,3614/0717,269000,1994-02-23 00:00:00,2077/0903
      4,   ,     23,   ,    305,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD 3,"BENT, JAN BRIGHAM TTEE","BENT, JAN BRIGHAM TRUST",3 PINEWOOD VILLAGE,,WEST LEBANON,NH,03784,4345/0720,0,2018-02-02 00:00:00,Q,"BENT, JAN BRIGHAM TTEE",1020,,0,352600,0,0,0,352600,1925,1977,CONDO-TNHS,62,03,ADEQUATE,,,CARPET,DRYWALL,,2561,6,3,2,0,AVERAGE,AVERAGE,FORCED H/W,OIL,,81,A,PV,1A,352600,0,0,0,352600,0,2017-09-11 00:00:00,0/0,0,2009-02-11 00:00:00,3582/0868,0,2005-08-16 00:00:00,3179/0956
      4,   ,     23,   ,    403,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD #4,"PASINI, DONALD J & DENISE G",,4 PINEWOOD VILLAGE,,WEST LEBANON,NH,03784,3890/0513,0,2012-06-12 00:00:00,Q,"TORKELSON, VIOLA E TTEE",1020,,0,411200,0,0,0,411200,2057,1977,CONDO-TNHS,63,03,ADEQUATE,,,CARPET,DRYWALL,,2643,5,3,1,0,AVERAGE,AVERAGE,FORCED H/W,OIL,,81,A,PV,1T,411200,0,0,0,411200,280000,2012-05-09 00:00:00,3881/0646,280000,2003-12-12 00:00:00,2936/0080,0,2000-07-18 00:00:00,2474/0659
      4,   ,     23,   ,    505,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD 5,"CLARKSON, ROGER & KAREN R",,PO BOX 5001,,HANOVER,NH,03755,3672/0358,190000,2009-12-30 00:00:00,Q,"RENZA, ANNE C",1020,,0,340800,0,0,0,340800,2057,1977,CONDO-TNHS,64,03,ADEQUATE,,,CARPET,DRYWALL,,2622,5,3,2,1,AVERAGE,AVERAGE,FORCED H/W,ELECTRIC,,81,A,PV,1T,340800,0,0,0,340800,0,2009-05-14 00:00:00,3610/0608,0,2000-05-31 00:00:00,2464/0270,0,1995-07-03 00:00:00,2148/0114
      4,   ,     23,   ,    602,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD #6,CONDON MARK A,ERVIN EDITH B,6 OAK RIDGE RD #6,,WEST LEBANON,NH,03784,4866/0591,590000,2024-05-15 00:00:00,U,"PRINGLE, BARBARA E TTEE",1020,,0,400000,0,0,0,400000,2057,1977,CONDO-TNHS,65,03,ADEQUATE,,,CARPET,DRYWALL,,2614,5,4,3,0,AVERAGE,FAIR,FORCED H/W,OIL,,81,A,PV,1T,399200,0,0,0,399200,0,2009-06-22 00:00:00,3724/0524,0,1996-07-30 00:00:00,2209/0918,0,1995-08-25 00:00:00,2155/0905
      4,   ,     23,   ,    706,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD 7,"HILTON, KAREN & GEORGE TTEES",HILTON FAMILY REV TRUST,7 PINEWOOD VILLAGE,,WEST LEBANON,NH,03784,4647/309,415000,2021-06-25 00:00:00,Q,PINEWOOD HOLDINGS LLC,1020,,0,398800,0,0,0,398800,2190,1977,CONDO-TNHS,66,03,ADEQUATE,,,CARPET,DRYWALL,,2771,7,3,2,1,AVERAGE,AVERAGE,FORCED H/W,GAS,,84,AG,PV,1T,398800,0,0,0,398800,279933,2015-01-14 00:00:00,4119/0683,279933,2015-01-14 00:00:00,4119/0679,0,1996-12-23 00:00:00,2232/0803
      4,   ,     23,   ,    802,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD 8,"BARTON, LINDA J TTEE","BARTON, LINDA J REV TRST",8 PINEWOOD VILLAGE,,WEST LEBANON,NH,03784,2817/0773,0,2003-05-12 00:00:00,Q,"BARTON, LINDA J TTEE",1020,,0,375900,0,0,0,375900,1752,1977,TNHS,67,03,ADEQUATE,,,CARPET,DRYWALL,,2265,6,3,3,1,AVERAGE,AVERAGE,FORCED H/W,OIL,,81,A,PV,1A,389800,0,0,0,389800,148000,1996-08-19 00:00:00,2213/0074,148000,1991-11-18 00:00:00,1938/0335,155000,1901-01-01 00:00:00,0/0
      4,   ,     23,   ,    906,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD 9,"BLIKE, GEORGE T &","JOHNSON, REBECCA L",9 PINEWOOD VILLAGE,,WEST LEBANON,NH,03784,4309/0253,310000,2017-08-22 00:00:00,Q,"MCKEOWN, JAMES P & JUDITH S",1020,,0,435100,0,0,17600,452700,2346,1977,CONDO-TNHS,68,03,ADEQUATE,,,CARPET,DRYWALL,,2909,5,3,2,1,AVERAGE,AVERAGE,FORCED H/W,GAS,,81,A,PV,1T,413400,0,0,0,413400,0,2001-06-12 00:00:00,2548/0217,0,2001-05-22 00:00:00,2548/0218,235000,1999-03-19 00:00:00,2384/0312
      4,   ,     23,   ,   1001,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD #10,BURKLUND PATRICK,RABER ELLEN,1683 RADCLIFFE RD,,LIVERMORE,CA,94550,4800/0029,0,2023-05-16 00:00:00,U,"BURKLUND, ALISON",1020,,0,368200,0,0,0,368200,1752,1977,TNHS,69,03,ADEQUATE,,,HARDWOOD,DRYWALL,,2320,5,3,1,0,AVERAGE,GOOD,FORCED H/W,GAS,,84,AG,PV,1A,384100,0,0,0,384100,0,2020-03-14 00:00:00,4515/503,0,2017-04-28 00:00:00,4281/0579,299000,2017-04-28 00:00:00,4281/0576
      4,   ,     23,   ,   1107,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD 11,"ASHLEY, C R & T C TRUSTEES","ASHLEY, CHRISTOPHER & TERRI TRST",11 PINEWOOD VILLAGE,,WEST LEBANON,NH,03784,4513/212,339000,2020-04-15 00:00:00,Q,"MCARDLE, SARAH T TTEE",1020,,0,362100,0,0,0,362100,1946,1977,TNHS,70,03,ADEQUATE,,,CARPET,DRYWALL,,2542,6,4,2,1,AVERAGE,AVERAGE,FORCED H/W,OIL,,81,A,PV,1T,375500,0,0,0,375500,298000,2009-12-30 00:00:00,3672/0354,298000,2000-12-11 00:00:00,2504/0463,0,1998-10-28 00:00:00,0/0
      4,   ,     23,   ,   1201,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD 12,"GRALLERT, EDGAR H & ILANA",,12 PINEWOOD VILLAGE,,WEST LEBANON,NH,03784,4135/0553,230000,2015-06-03 00:00:00,Q,"GAIDOS, GABRIEL",1020,,0,374800,0,0,0,374800,1944,1977,TNHS,71,03,ADEQUATE,,,CARPET,DRYWALL,,2569,5,3,3,0,AVERAGE,AVERAGE,FORCED H/W,GAS,,81,A,PV,1T,388600,0,0,0,388600,220000,2008-10-28 00:00:00,3562/0334,220000,1999-09-30 00:00:00,2422/0145,0,1987-08-19 00:00:00,1688/0723
      4,   ,     23,   ,   1307,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD #13,"BARON, JOHN A &","NIELSEN, KAREN A",100 VAN DOREN PL,,CHAPEL HILL,NC,27517,3787/0673,285000,2011-04-20 00:00:00,Q,"MORI, DOROTHY W",1020,,0,385100,0,0,0,385100,2057,1977,CONDO-TNHS,72,03,ADEQUATE,,,CARPET,DRYWALL,,2746,5,3,2,1,AVERAGE,AVERAGE,FORCED H/W,GAS,,81,A,PV,1T,385100,0,0,0,385100,249000,2002-06-03 00:00:00,2673/0301,249000,1998-11-13 00:00:00,2355/0052,0,1996-05-16 00:00:00,2196/0896
      4,   ,     23,   ,   1418,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD 14,"LAMARCA, MARY M",,14 PINEWOOD VILLAGE ,,WEST LEBANON,NH,03784,4783/311,0,2023-02-06 00:00:00,U,"HAAK, KELLEN G TTEE",1020,,0,342700,0,0,0,342700,1910,1977,CONDO-TNHS,73,03,ADEQUATE,,,CARPET,DRYWALL,,2546,5,3,3,0,AVERAGE,AVERAGE,ELECTRC BB,ELECTRIC,,81,A,PV,1T,342700,0,0,0,342700,0,2020-03-20 00:00:00,4507/395,0,2012-08-22 00:00:00,3909/0542,248000,2011-06-29 00:00:00,3803/0436
      4,   ,     23,   ,   1508,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD 15,"BALDWIN, TIMOTHY S",,15 PINEWOOD VILLAGE,,WEST LEBANON,NH,03784,4234/0854,320000,2016-09-15 00:00:00,Q,"KNIGHTS, ELIZABETH C",1020,,0,411000,0,0,0,411000,2057,1977,CONDO-TNHS,74,03,ADEQUATE,,,CARPET,DRYWALL,,2636,6,3,1,2,AVERAGE,AVERAGE,FORCED H/W,GAS,,81,A,PV,1T,411000,0,0,0,411000,315000,2010-05-28 00:00:00,3703/0714,315000,1999-02-17 00:00:00,2375/0043,0,1984-01-30 00:00:00,1496/0403
      4,   ,     23,   ,   1618,   ,,       ,   ,OAK RIDGE,6 OAK RIDGE RD 16,"KIER, FRANK W &","KANTOR, DONALD R",16 PINEWOOD VILLAGE,,WEST LEBANON,NH,03784,4235/0504,195000,2016-09-19 00:00:00,Q,"TEFFT, SAMUEL C",1020,,0,413600,0,0,0,413600,2197,1977,CONDO-TNHS,75,03,ADEQUATE,,,CARPET,DRYWALL,,2758,6,3,2,0,AVERAGE,AVERAGE,FORCED H/W,GAS,,81,A,PV,1T,413600,0,0,0,413600,0,2016-03-22 00:00:00,0/0,0,2003-12-15 00:00:00,2936/0543,0,2003-03-12 00:00:00,0/0
